Asset ID,Asset Description,Work ID,Status,Event ID,Event Name,Actual Duration (HRS),date,mx type,mx time,Priority Number,Event Priority ,Avg Duration
SCB1006,Small Canister and Basket Set,MNT-209109,Closed,ME-008115,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.406264196
SCB1007,Small Canister and Basket Set,MNT-209110,Closed,ME-008076,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.532893482
SCB1009,Small Canister and Basket Set,MNT-209764,Closed,ME-008109,Semi-Annual Maintenance,0.25,8/22/2020,ME,Semi-Annual,1,3,0.406264196
SCB1010,Small Canister and Basket Set,MNT-209548,Closed,ME-008077,Semi-Annual Maintenance,0.25,8/16/2020,ME,Semi-Annual,1,3,0.532893482
SCB1011,Small Canister and Basket Set,MNT-208519,Closed,ME-007803,Semi-Annual Maintenance,0.25,7/11/2020,ME,Semi-Annual,1,3,0.406264196
SCB1012,Small Canister and Basket Set,MNT-210383,Closed,ME-008220,Semi-Annual Maintenance,0.25,9/11/2020,ME,Semi-Annual,1,3,0.532893482
SCB1014,Small Canister and Basket Set,MNT-209111,Closed,ME-008113,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.406264196
SCB1015,Small Canister and Basket Set,MNT-209112,Closed,ME-008059,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.532893482
SCB1016,Small Canister and Basket Set,MNT-210630,Closed,ME-008219,Semi-Annual Maintenance,0.25,9/19/2020,ME,Semi-Annual,1,3,0.406264196
SCB1018,Small Canister and Basket Set,MNT-209113,Closed,ME-008114,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.532893482
SCB1019,Small Canister and Basket Set,MNT-211256,Closed,ME-008341,Semi-Annual Maintenance,0.25,10/5/2020,ME,Semi-Annual,1,3,0.532893482
SCB1020,Small Canister and Basket Set,MNT-211257,Closed,ME-008339,Semi-Annual Maintenance,0.25,10/5/2020,ME,Semi-Annual,1,3,0.406264196
SCB1021,Small Canister and Basket Set,MNT-209114,Closed,ME-008112,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.406264196
SCB1022,Small Canister and Basket Set,MNT-209115,Closed,ME-008118,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.532893482
SCB1023,Small Canister and Basket Set,MNT-206680,Closed,ME-007206,Semi-Annual Maintenance,0.25,5/11/2020,ME,Semi-Annual,1,3,0.406264196
SCB1024,Small Canister and Basket Set,MNT-206992,Closed,ME-007057,Semi-Annual Maintenance,0.25,5/21/2020,ME,Semi-Annual,1,3,0.532893482
SCB1025,Small Canister and Basket Set,MNT-212709,Closed,ME-008493,Semi-Annual Maintenance,0.5,11/23/2020,ME,Semi-Annual,1,3,0.406264196
SCB1026,Small Canister and Basket Set,MNT-213431,Closed,ME-007052,Semi-Annual Maintenance,0.25,12/15/2020,ME,Semi-Annual,1,3,0.532893482
SCB1027,Small Canister and Basket Set,MNT-212532,Closed,ME-008515,Semi-Annual Maintenance,0.75,11/16/2020,ME,Semi-Annual,1,3,0.406264196
SCB1029,Small Canister and Basket Set,MNT-212189,Closed,ME-008492,Semi-Annual Maintenance,0.25,11/6/2020,ME,Semi-Annual,1,3,0.532893482
SCB1031,Small Canister and Basket Set,MNT-211998,Closed,ME-007055,Semi-Annual Maintenance,0.25,11/2/2020,ME,Semi-Annual,1,3,0.406264196
SCB1032,Small Canister and Basket Set,MNT-209549,Closed,ME-008054,Semi-Annual Maintenance,0.25,8/16/2020,ME,Semi-Annual,1,3,0.532893482
SCB1033,Small Canister and Basket Set,MNT-209116,Closed,ME-007814,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.406264196
SCB1034,Small Canister and Basket Set,MNT-211999,Closed,ME-008506,Semi-Annual Maintenance,0.25,11/2/2020,ME,Semi-Annual,1,3,0.532893482
SCB1044,Small Canister and Basket Set,MNT-212000,Closed,ME-009484,Semi-Annual AlloTrue Canister Set,0.25,11/2/2020,ME,Semi-Annual,1,3,0.406264196
SWHSE,South Warehouse,MNT-213862,Closed,ME-009680,00366-PMCAL Weekly,0.5,12/29/2020,ME,Weekly,1,3,0.532893482
B1,Steam Boiler,MNT-213539,Closed,ME-006809,Monthly Maintenance,1,12/17/2020,ME,Monthly,1,3,0.406264196
B2,Steam Boiler,MNT-209819,Closed,ME-006810,Monthly Maintenance,1,8/25/2020,ME,Monthly,1,3,0.532893482
B3,Steam Boiler,MNT-213607,Closed,ME-006969,Monthly Maintenance,1,12/18/2020,ME,Monthly,1,3,0.532893482
SG1,Steam Generator,MNT-213401,Closed,ME-007082,2 Week,1,12/14/2020,ME,2 Week,1,3,0.406264196
SG2,Steam Generator,MNT-213712,Closed,ME-007077,2 Week,1,12/22/2020,ME,2 Week,1,3,0.532893482
SG3,Steam Generator,MNT-213402,Closed,ME-007081,2 Week,0.5,12/14/2020,ME,2 Week,1,3,0.406264196
SG4,Steam Generator,MNT-213709,Closed,ME-007083,2 Week,0.5,12/22/2020,ME,2 Week,1,3,0.406264196
DT001CIN,Thermometer,CAL-025246,Closed,CE-003491,Annual Calibration,0.5,4/17/2018,CE,Annual,4,3,0.319229422
DT103,Thermometer,CAL-025042,Closed,CE-003415,Annual Calibration,0.5,3/26/2018,CE,Annual,4,3,0.319229422
DT118,Thermometer,CAL-027524,Closed,CE-003141,Annual Calibration,0.25,2/1/2019,CE,Annual,3,3,0.319229422
DT121,Thermometer,CAL-027902,Closed,CE-003416,Annual Calibration,0.5,3/25/2019,CE,Annual,3,3,0.319229422
DT122,Thermometer,CAL-027933,Closed,CE-003417,Annual Calibration,0.5,3/27/2019,CE,Annual,3,3,0.319229422
DT131,Thermometer,CAL-029331,Closed,CE-002765,Annual Calibration,0.5,10/7/2019,CE,Annual,3,3,0.319229422
DT134,Thermometer,CAL-028426,Closed,CE-001959,Annual Calibration,0.5,5/21/2019,CE,Annual,3,3,0.5
DT135,Thermometer,CAL-028081,Closed,CE-002105,Annual Calibration,1,4/16/2019,CE,Annual,3,3,0.319229422
DT147,Thermometer,CAL-027938,Closed,CE-003374,Annual Calibration,0.25,3/27/2019,CE,Annual,3,3,0.319229422
DT150,Thermometer,CAL-027379,Closed,CE-003306,Annual Calibration,0.5,1/17/2019,CE,Annual,3,3,0.319229422
DT152,Thermometer,CAL-028127,Closed,CE-003308,Annual Calibration,1,4/23/2019,CE,Annual,3,3,0.319229422
DT153,Thermometer,CAL-028556,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,6/13/2019,CE,Annual,2,3,0.319229422
DT153,Thermometer,CAL-025675,Closed,CE-003934,Annual DT Calibration,0.25,6/4/2018,CE,Annual,2,3,0.319229422
DT154,Thermometer,CAL-027525,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,2/1/2019,CE,Annual,3,3,0.319229422
DT154,Thermometer,CAL-024756,Closed,CE-003934,Annual DT Calibration,0.15,2/22/2018,CE,Annual,3,3,0.319229422
DT155,Thermometer,CAL-030203,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,2/5/2020,CE,Annual,3,3,0.319229422
DT155,Thermometer,CAL-024757,Closed,CE-003934,Annual DT Calibration,0.15,2/22/2018,CE,Annual,3,3,0.319229422
DT156,Thermometer,CAL-030213,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,2/6/2020,CE,Annual,3,3,0.319229422
DT156,Thermometer,CAL-024758,Closed,CE-003934,Annual DT Calibration,0.15,2/22/2018,CE,Annual,3,3,0.319229422
DT157,Thermometer,CAL-027136,Closed,CE-003934,Annual DT Calibration,0.25,12/7/2018,CE,Annual,4,3,0.319229422
DT158,Thermometer,CAL-030914,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,5/8/2020,CE,Annual,3,3,0.319229422
DT158,Thermometer,CAL-025516,Closed,CE-003934,Annual DT Calibration,0.15,5/15/2018,CE,Annual,3,3,0.319229422
DT159,Thermometer,CAL-030915,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,5/8/2020,CE,Annual,3,3,0.319229422
DT159,Thermometer,CAL-025517,Closed,CE-003934,Annual DT Calibration,0.15,5/15/2018,CE,Annual,3,3,0.319229422
DT160,Thermometer,CAL-031924,Closed,CE-003934,Annual DT Calibration - 51 II,1,10/13/2020,CE,Annual,2,3,0.319229422
DT160,Thermometer,CAL-025518,Closed,CE-003934,Annual DT Calibration,0.15,5/15/2018,CE,Annual,2,3,0.319229422
DT161,Thermometer,CAL-031929,Closed,CE-003934,Annual DT Calibration - 51 II,1,10/14/2020,CE,Annual,2,3,0.319229422
DT161,Thermometer,CAL-025519,Closed,CE-003934,Annual DT Calibration,0.15,5/15/2018,CE,Annual,2,3,0.319229422
DT162,Thermometer,CAL-030918,Closed,CE-003934,Annual DT Calibration - 51 II,0.25,5/8/2020,CE,Annual,3,3,0.319229422
DT162,Thermometer,CAL-025520,Closed,CE-003934,Annual DT Calibration,0.15,5/15/2018,CE,Annual,3,3,0.373584906
DT1NY,Thermometer,CAL-028929,Closed,CE-001941,Annual Calibration,0.25,7/30/2019,CE,Annual,2,3,0.373584906
DT1TX,Thermometer,CAL-028451,Closed,CE-003615,Annual Calibration,1,5/29/2019,CE,Annual,3,3,3.939393939
DT21,Thermometer,CAL-027899,Closed,CE-003413,Annual Calibration,1,3/23/2019,CE,Annual,3,3,1.870967742
DT22,Thermometer,CAL-027931,Closed,CE-003393,Annual Calibration,0.5,3/27/2019,CE,Annual,3,3,1.375
DT24,Thermometer,CAL-027900,Closed,CE-003412,Annual Calibration,1,3/23/2019,CE,Annual,3,3,1.377777778
DT28,Thermometer,CAL-028984,Closed,CE-002477,Annual Calibration,0.5,8/13/2019,CE,Annual,3,3,2.015151515
DT29,Thermometer,CAL-027955,Closed,CE-003414,Annual Calibration,0.5,3/29/2019,CE,Annual,3,3,1.377777778
DT30,Thermometer,CAL-027932,Closed,CE-003392,Annual Calibration,0.5,3/27/2019,CE,Annual,3,3,2.015151515
DT60CHA,Thermometer,CAL-028664,Closed,CE-003539,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,1.377777778
DT72,Thermometer,CAL-028130,Closed,CE-002893,Annual Calibration,1,4/23/2019,CE,Annual,3,3,1.870967742
PRT037,Thermometer,CAL-028314,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,5/8/2019,CE,Semi-Annual,3,3,0.282058824
PRT19,Thermometer,CAL-024823,Closed,CE-002610,Semi-Annual Calibration,0.5,2/21/2018,CE,Semi-Annual,4,3,0.282058824
PRT20,Thermometer,CAL-029209,Closed,CE-002611,Semi-Annual Calibration,0.5,9/12/2019,CE,Semi-Annual,2,3,0.282058824
PRT22,Thermometer,CAL-026378,Closed,CE-002613,Semi-Annual Calibration,0.5,8/30/2018,CE,Semi-Annual,3,3,0.282058824
PRT23,Thermometer,CAL-026315,Closed,CE-002614,Semi-Annual Calibration,0.5,8/23/2018,CE,Semi-Annual,3,3,0.282058824
PRT24,Thermometer,CAL-029897,Closed,CE-002615,Semi-Annual Calibration,0.5,1/2/2020,CE,Semi-Annual,2,3,0.282058824
PRT25,Thermometer,CAL-029208,Closed,CE-003737,Semi-Annual Calibration,0.5,9/12/2019,CE,Semi-Annual,2,3,0.282058824
PRT26,Thermometer,CAL-032015,Closed,CE-003738,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,2,3,0.282058824
PRT27,Thermometer,CAL-027983,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,4/1/2019,CE,Semi-Annual,3,3,0.282058824
PRT28,Thermometer,CAL-031722,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,9/24/2020,CE,Semi-Annual,2,3,0.282058824
PRT29,Thermometer,CAL-032016,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,10/30/2020,CE,Semi-Annual,2,3,0.282058824
PRT30,Thermometer,CAL-029663,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2019,CE,Semi-Annual,2,3,0.282058824
PRT31,Thermometer,CAL-032192,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,2,3,0.282058824
PRT32,Thermometer,CAL-031723,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,9/24/2020,CE,Semi-Annual,2,3,0.282058824
PRT33,Thermometer,CAL-032370,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/23/2020,CE,Semi-Annual,2,3,0.282058824
PRT34,Thermometer,CAL-032193,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,2,3,0.282058824
PRT35,Thermometer,CAL-032194,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,2,3,0.282058824
PRT36,Thermometer,CAL-030904,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,5/5/2020,CE,Semi-Annual,2,3,0.282058824
PRT38,Thermometer,CAL-031724,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,9/24/2020,CE,Semi-Annual,3,3,0.282058824
PRT39,Thermometer,CAL-032188,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,3,3,0.282058824
PRT40,Thermometer,CAL-032190,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,3,3,0.282058824
PRT41,Thermometer,CAL-032189,Closed,CE-003946,Semi-Annual PRT Calibration,0.5,11/12/2020,CE,Semi-Annual,3,3,0.282058824
PRT5,Thermometer,CAL-032017,Closed,CE-002751,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,2,3,0.282058824
PRT6,Thermometer,CAL-029896,Closed,CE-002752,Semi-Annual Calibration,0.5,1/2/2020,CE,Semi-Annual,2,3,0.282058824
RT1,Thermometer,CAL-031719,Closed,CE-002754,Semi-Annual Calibration,0.5,9/24/2020,CE,Semi-Annual,2,3,0.282058824
RT2,Thermometer,CAL-031231,Closed,CE-002755,Semi-Annual Calibration,0.5,7/1/2020,CE,Semi-Annual,2,3,0.282058824
RT3,Thermometer,CAL-031492,Closed,CE-002186,Semi-Annual Calibration,0.5,8/10/2020,CE,Semi-Annual,2,3,0.282058824
RT4,Thermometer,CAL-031230,Closed,CE-002187,Semi-Annual Calibration,0.5,7/1/2020,CE,Semi-Annual,2,3,0.282058824
RT5,Thermometer,CAL-031720,Closed,CE-002604,Semi-Annual Calibration,0.5,9/24/2020,CE,Semi-Annual,2,3,0.282058824
RT6,Thermometer,CAL-032186,Closed,CE-002605,Semi-Annual Calibration,0.5,11/12/2020,CE,Semi-Annual,2,3,0.282058824
RTP1,Thermometer,CAL-027188,Closed,CE-003030,Annual Calibration,0.5,12/19/2018,CE,Annual,4,3,0.282058824
RTP2,Thermometer,CAL-027189,Closed,CE-003031,Annual Calibration,0.5,12/19/2018,CE,Annual,4,3,0.282058824
RTP3,Thermometer,CAL-027190,Closed,CE-003032,Annual Calibration,0.5,12/19/2018,CE,Annual,4,3,0.282058824
RTP4,Thermometer,CAL-027191,Closed,CE-003033,Annual Calibration,0.5,12/19/2018,CE,Annual,4,3,0.282058824
RTP5,Thermometer,CAL-027192,Closed,CE-003034,Annual Calibration,0.5,12/19/2018,CE,Annual,4,3,0.282058824
SIM1,Thermometer,CAL-029694,Closed,CE-002576,Annual Calibration,0.5,11/13/2019,CE,Annual,3,3,0.282058824
SIM3,Thermometer,CAL-028379,Closed,CE-001842,Annual Calibration,0.5,5/14/2019,CE,Annual,3,3,0.282058824
SIM4,Thermometer,CAL-027805,Closed,CE-003068,Annual Calibration,0.5,3/6/2019,CE,Annual,3,3,0.282058824
TDL1,Thermometer,CAL-025326,Closed,CE-002136,Semi-Annual Calibration,0.5,4/19/2018,CE,Semi-Annual,4,3,0.282058824
TDL10,Thermometer,CAL-025328,Closed,CE-002134,Semi-Annual Calibration,0.5,4/19/2018,CE,Semi-Annual,4,3,0.282058824
TDL11,Thermometer,CAL-025337,Closed,CE-002135,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL12,Thermometer,CAL-025329,Closed,CE-002738,Semi-Annual Calibration,0.5,4/19/2018,CE,Semi-Annual,4,3,0.282058824
TDL13,Thermometer,CAL-025338,Closed,CE-001865,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL14,Thermometer,CAL-025330,Closed,CE-002132,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL2,Thermometer,CAL-025331,Closed,CE-002137,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL3,Thermometer,CAL-025332,Closed,CE-002138,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL4,Thermometer,CAL-025327,Closed,CE-002737,Semi-Annual Calibration,0.5,4/19/2018,CE,Semi-Annual,4,3,0.282058824
TDL5,Thermometer,CAL-025333,Closed,CE-002139,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL6,Thermometer,CAL-025334,Closed,CE-002140,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL7,Thermometer,CAL-025335,Closed,CE-002141,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TDL8,Thermometer,CAL-025336,Closed,CE-002142,Semi-Annual Calibration,0.5,4/20/2018,CE,Semi-Annual,4,3,0.282058824
TFL1,Thermometer,CAL-029227,Closed,CE-003047,Annual Calibration,0.5,9/16/2019,CE,Annual,3,3,0.282058824
TFL10,Thermometer,CAL-029229,Closed,CE-002696,Annual Calibration,0.5,9/16/2019,CE,Annual,3,3,0.282058824
TFL11,Thermometer,CAL-028340,Closed,CE-003044,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL13,Thermometer,CAL-029295,Closed,CE-003040,Annual Calibration,0.5,9/30/2019,CE,Annual,3,3,0.282058824
TFL14,Thermometer,CAL-029296,Closed,CE-003041,Annual Calibration,0.5,9/30/2019,CE,Annual,3,3,0.282058824
TFL15,Thermometer,CAL-028345,Closed,CE-002507,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL16,Thermometer,CAL-028346,Closed,CE-002508,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL17,Thermometer,CAL-028347,Closed,CE-002509,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL18,Thermometer,CAL-028349,Closed,CE-002510,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL19,Thermometer,CAL-028353,Closed,CE-002511,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL2,Thermometer,CAL-029294,Closed,CE-002133,Annual Calibration,0.5,9/30/2019,CE,Annual,3,3,0.282058824
TFL20,Thermometer,CAL-028652,Closed,CE-002512,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL21,Thermometer,CAL-028653,Closed,CE-002513,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL22,Thermometer,CAL-028654,Closed,CE-002514,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL23,Thermometer,CAL-028655,Closed,CE-002515,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL24,Thermometer,CAL-028656,Closed,CE-002516,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL25,Thermometer,CAL-028657,Closed,CE-002559,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL26,Thermometer,CAL-029310,Closed,CE-002560,Annual Calibration,0.5,9/16/2019,CE,Annual,3,3,0.282058824
TFL27,Thermometer,CAL-028658,Closed,CE-002517,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL28,Thermometer,CAL-028659,Closed,CE-002518,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL29,Thermometer,CAL-029297,Closed,CE-002519,Annual Calibration,0.5,9/30/2019,CE,Annual,3,3,0.282058824
TFL3,Thermometer,CAL-028335,Closed,CE-003045,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL31,Thermometer,CAL-028660,Closed,CE-002521,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL32,Thermometer,CAL-028661,Closed,CE-002522,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL33,Thermometer,CAL-028355,Closed,CE-002523,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL34,Thermometer,CAL-029230,Closed,CE-002524,Annual Calibration,0.5,9/16/2019,CE,Annual,3,3,0.282058824
TFL35,Thermometer,CAL-028662,Closed,CE-002525,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL36,Thermometer,CAL-025891,Closed,CE-002526,Annual Calibration,0.5,7/12/2018,CE,Annual,4,3,0.282058824
TFL4,Thermometer,CAL-028336,Closed,CE-003046,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL5,Thermometer,CAL-029228,Closed,CE-002099,Annual Calibration,0.5,9/16/2019,CE,Annual,3,3,0.282058824
TFL6,Thermometer,CAL-028651,Closed,CE-003042,Annual Calibration,0.5,6/27/2019,CE,Annual,3,3,0.282058824
TFL7,Thermometer,CAL-028337,Closed,CE-002098,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL8,Thermometer,CAL-028338,Closed,CE-002695,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
TFL9,Thermometer,CAL-028339,Closed,CE-003043,Annual Calibration,0.5,5/9/2019,CE,Annual,3,3,0.282058824
THER38,Thermometer,CAL-025587,Closed,CE-001947,Annual Calibration,0.5,5/21/2018,CE,Annual,4,3,0.282058824
THER39,Thermometer,CAL-031427,Closed,CE-002561,Annual Calibration,1,7/25/2020,CE,Annual,3,3,0.282058824
THERMIS1,Thermometer,CAL-026886,Closed,CE-002776,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS10,Thermometer,CAL-026895,Closed,CE-003037,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS11,Thermometer,CAL-026896,Closed,CE-003048,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS12,Thermometer,CAL-026897,Closed,CE-003035,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS2,Thermometer,CAL-026887,Closed,CE-002736,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS3,Thermometer,CAL-026888,Closed,CE-002732,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS4,Thermometer,CAL-026889,Closed,CE-002735,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS5,Thermometer,CAL-026890,Closed,CE-002565,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.282058824
THERMIS6,Thermometer,CAL-026891,Closed,CE-002733,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.66025641
THERMIS7,Thermometer,CAL-026892,Closed,CE-002734,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.4325
THERMIS8,Thermometer,CAL-026893,Closed,CE-002726,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.4325
THERMIS9,Thermometer,CAL-026894,Closed,CE-003036,Annual Calibration,0.5,11/1/2018,CE,Annual,4,3,0.432804233
TTHER1,Thermometer,CAL-027485,Closed,CE-003144,Annual Calibration,0.5,1/28/2019,CE,Annual,3,3,0.66025641
WMC2,Wedge Clamp,CAL-024286,Closed,CE-002460,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,4,3,0.148876404
WMC4,Wedge Clamp,CAL-024671,Closed,CE-002455,Quarterly Calibration,0.1,2/8/2018,CE,Quarterly,4,3,0.148876404
WMC41,Wedge Clamp,CAL-027213,Closed,CE-002121,Quarterly Maintenance,0.15,12/23/2018,CE,Quarterly,2,3,0.148876404
WMC42,Wedge Clamp,CAL-024929,Closed,CE-002122,Quarterly Calibration,0.15,3/8/2018,CE,Quarterly,4,3,0.148876404
WMC44,Wedge Clamp,CAL-026187,Closed,CE-002454,Quarterly Calibration,0.1,8/10/2018,CE,Quarterly,3,3,0.148876404
WMC47,Wedge Clamp,CAL-028788,Closed,CE-002452,Quarterly Calibration,0.25,7/13/2019,CE,Quarterly,2,3,0.148876404
WMC47,Wedge Clamp,CAL-024295,Closed,CE-002452,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.148876404
WMC79,Wedge Clamp,CAL-026438,Closed,CE-002437,Quarterly Calibration,0.1,9/7/2018,CE,Quarterly,3,3,0.275225225
WMC82,Wedge Clamp,CAL-026656,Closed,CE-002440,Quarterly Calibration,0.1,10/9/2018,CE,Quarterly,2,3,0.275225225
WMC82,Wedge Clamp,CAL-024392,Closed,CE-002440,Quarterly Maintenance,0.15,1/11/2018,CE,Quarterly,2,3,0.275225225
WMC92,Wedge Clamp,CAL-028719,Closed,CE-002447,Quarterly Calibration,0.15,7/6/2019,CE,Quarterly,2,3,0.145308642
WMC92,Wedge Clamp,CAL-024287,Closed,CE-002447,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.275225225
WMC98,Wedge Clamp,CAL-027282,Closed,CE-002429,Quarterly Calibration,0.1,1/5/2019,CE,Quarterly,2,3,0.145308642
WMC98,Wedge Clamp,CAL-024291,Closed,CE-002429,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.145308642
WMC99,Wedge Clamp,CAL-026650,Closed,CE-002430,Quarterly Calibration,0.1,10/9/2018,CE,Quarterly,2,3,0.145308642
WMC100,WMT CLAMP BASE,CAL-031663,Closed,CE-002431,Quarterly Calibration,0.25,9/14/2020,CE,Quarterly,1,3,0.275225225
WMC101,WMT CLAMP BASE,CAL-032147,Closed,CE-001983,Quarterly Calibration,0.5,11/5/2020,CE,Quarterly,1,3,0.275225225
WMC102,WMT CLAMP BASE,CAL-031779,Closed,CE-002432,Quarterly Calibration,0.5,10/5/2020,CE,Quarterly,2,3,0.145308642
WMC102,WMT CLAMP BASE,CAL-024285,Closed,CE-002432,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.145308642
WMC103,WMT CLAMP BASE,CAL-031825,Closed,CE-002433,Quarterly Calibration,0.25,10/7/2020,CE,Quarterly,2,3,0.275225225
WMC103,WMT CLAMP BASE,CAL-024300,Closed,CE-002433,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.148876404
WMC104,WMT CLAMP BASE,CAL-031920,Closed,CE-002434,Quarterly Calibration,0.25,10/12/2020,CE,Quarterly,2,3,0.148876404
WMC104,WMT CLAMP BASE,CAL-024390,Closed,CE-002434,Quarterly Maintenance,0.15,1/11/2018,CE,Quarterly,2,3,0.148876404
WMC105,WMT CLAMP BASE,CAL-032148,Closed,CE-002435,Quarterly Calibration,0.5,11/5/2020,CE,Quarterly,2,3,0.148876404
WMC106,WMT CLAMP BASE,CAL-031989,Closed,CE-002436,Quarterly Calibration,0.25,10/26/2020,CE,Quarterly,2,3,0.148876404
WMC106,WMT CLAMP BASE,CAL-024299,Closed,CE-002436,Quarterly Maintenance,0.15,1/6/2018,CE,Quarterly,2,3,0.148876404
WMC3,WMT CLAMP BASE,CAL-029834,Closed,CE-002117,Quarterly Calibration,0.25,12/13/2019,CE,Quarterly,1,3,0.148876404
